CHR	START	END	DF_3m1	DF_3m2	DF_29m2	DF_29m6	DF_29m7
chr1	39974758	39975708	16.5476050755964	6.69670226854002	31.5530975420278	9.39979904011448	18.835834885318
chr1	39978893	39979274	22.0634734341286	0.956671752648574	1.05176991806759	3.75991961604579	6.93951811564349
chr1	39979595	39980925	40.8174258531379	30.6134960847544	50.4849560672445	54.518834432664	50.5593462711169
chr1	39982068	39983470	12.1349103887707	9.56671752648574	34.7084072962306	25.3794574083091	31.7235113857988
chr1	39992309	39994418	142.309403650129	141.587419391989	133.574779594584	121.257407617477	91.2050952341716
chr1	39998215	39999226	19.8571260907157	7.65337402118859	12.6212390168111	24.4394775042976	28.7494321933802
chr1	39999407	40000130	19.8571260907157	5.74003051589144	16.8283186890815	14.0996985601717	13.879036231287
chr1	40019460	40020012	13.2380840604772	2.87001525794572	12.6212390168111	9.39979904011448	12.8876765004808
chr1	40110299	40110633	6.61904203023858	0.956671752648574	9.46592926260834	8.45981913610303	0.991359730806213
chr1	40141977	40143319	93.7697620950465	140.63074763934	133.574779594584	129.71722675358	123.919966350777
chr1	40196208	40197359	34.1983838228993	27.7434808268086	29.4495577058926	30.0793569283663	28.7494321933802
chr1	40278847	40280023	19.8571260907157	21.0467785582686	26.2942479516898	36.6592162564465	52.5420657327293
chr1	40281405	40287518	532.832883434206	412.325525391535	421.759737145105	523.568806534376	547.23057140503
chr1	40290858	40291226	7.72221570194501	4.78335876324287	8.41415934454075	5.63987942406869	9.91359730806213
chr1	40291309	40291747	11.0317367170643	0.956671752648574	1.05176991806759	4.69989952005724	3.96543892322485
chr1	40322914	40326254	323.229885809984	338.661800437595	343.928763208103	519.80888691833	506.584822441975
chr1	40326953	40327667	4.41269468682572	3.82668701059429	5.25884959033797	19.7395779842404	15.8617556928994
chr1	40331986	40333228	26.4761681209543	8.61004577383716	28.397787787825	41.3591157765037	25.7753530009615
chr1	40381093	40383915	242.698207775415	279.348151773383	381.792480258536	497.249369222056	483.783548633432
chr1	40493310	40493695	6.61904203023858	2.87001525794572	8.41415934454075	8.45981913610303	7.9308778464497
chr1	40496420	40501010	468.848810475233	467.812487045153	334.462833945495	360.012303236384	326.157351435244
chr1	40501185	40501855	15.44443140389	4.78335876324287	21.0353983613519	13.1597186561603	21.8099140777367
chr1	40502103	40502930	30.88886280778	7.65337402118859	35.7601772142982	27.259417216332	18.835834885318
chr1	40571733	40573372	57.3650309287343	30.6134960847544	34.7084072962306	40.4191358724922	46.593907347892
chr1	40573532	40573918	1.10317367170643	0.956671752648574	8.41415934454075	13.1597186561603	13.879036231287
chr1	40574249	40574634	7.72221570194501	0.956671752648574	6.31061950840556	9.39979904011448	11.8963167696746
chr1	40657485	40658255	45.2301205399636	24.8734655688629	31.5530975420278	31.0193368323778	44.6111878862796
chr1	40737011	40739115	163.269703412552	175.070930734689	232.441151892938	212.435458306587	152.669398544157
chr1	40835528	40836282	14.3412577321836	2.87001525794572	12.6212390168111	13.1597186561603	20.8185543469305
chr1	40845992	40848463	494.221804924481	559.652975299416	470.141153376214	442.730534789392	417.362446669416
chr1	41709393	41710043	18.7539524190093	1.91334350529715	18.9318585252167	10.3397789441259	7.9308778464497
chr1	41867332	41867923	12.1349103887707	24.8734655688629	12.6212390168111	17.8596181762175	19.8271946161243
chr1	42286584	42287957	49.6428152267893	25.8301373215115	46.2778763949741	34.7792564484236	33.7062308474112
chr1	42314678	42315143	7.72221570194501	2.87001525794572	3.15530975420278	7.51983923209158	7.9308778464497
chr1	42680437	42681038	13.2380840604772	15.3067480423772	26.2942479516898	14.0996985601717	9.91359730806213
chr1	42708199	42708995	30.88886280778	37.3101983532944	21.0353983613519	25.3794574083091	24.7839932701553
chr1	42741054	42742225	61.7777256155601	35.3968548479972	56.79557557565	33.8392765444121	50.5593462711169
chr1	42742773	42744395	104.801498812111	73.6637249539402	72.572124346664	53.5788545286525	41.6371086938609
chr1	42749321	42753851	828.483427451529	816.997676761882	582.680534609447	544.248364422628	464.947713748114
chr1	42754155	42759459	353.015574946058	359.708578995864	242.958851073614	287.633850627503	232.96953673946
chr1	42759979	42761472	68.3967676457986	35.3968548479972	43.1225666407713	49.8189349126067	43.6198281554734
chr1	42767775	42771604	413.690126889911	435.285647455101	303.961506321535	322.413107075926	269.64984677929
chr1	42907566	42909505	431.340905637214	473.552517561044	455.416374523268	339.332745348133	414.388367476997
chr1	42975009	42975524	8.82538937365144	11.4800610317829	10.5176991806759	14.0996985601717	9.91359730806213
chr1	43009516	43010847	82.7380253779822	79.4037554698316	82.0380536092723	146.636865025786	89.2223757725592
chr1	43147897	43150414	440.166295010865	488.859265603421	459.623454195538	417.351077381083	457.016835901664
chr1	43154200	43156834	799.800911987162	948.061706874736	741.497792237653	721.904566280792	758.390194066753
chr1	43174683	43175073	4.41269468682572	0.956671752648574	11.5694690987435	13.1597186561603	6.93951811564349
chr1	43184067	43184427	6.61904203023858	0.956671752648574	9.46592926260834	7.51983923209158	6.93951811564349
chr1	43216013	43216884	16.5476050755964	7.65337402118859	17.8800886071491	16.9196382722061	25.7753530009615
chr1	43216943	43221378	554.896356868334	634.273372006004	686.805756498139	638.246354823773	648.349263947263
chr1	43225313	43226284	16.5476050755964	19.1334350529715	25.2424780336222	23.4994976002862	38.6630295014423
chr1	43226523	43227114	4.41269468682572	11.4800610317829	21.0353983613519	5.63987942406869	9.91359730806213
chr1	43247832	43248582	11.0317367170643	15.3067480423772	26.2942479516898	9.39979904011448	17.8444751545118
chr1	43282429	43283146	9.92856304535787	9.56671752648574	15.7765487710139	12.2197387521488	16.8531154237056
chr1	43337905	43338624	14.3412577321836	0.956671752648574	10.5176991806759	20.6795578882518	13.879036231287
chr1	43367874	43368202	1.10317367170643	0.956671752648574	3.15530975420278	15.0396784641832	4.95679865403106
chr1	43501888	43505105	613.364561468775	553.912944783524	578.473454937176	574.327721350994	504.602102980362
chr1	43519501	43520401	20.9602997624222	22.9601220635658	36.8119471323658	22.5595176962747	37.6716697706361
chr1	43520962	43521302	4.41269468682572	0.956671752648574	7.36238942647315	6.57985932808013	5.94815838483728
chr1	43530942	43531475	5.51586835853215	5.74003051589144	10.5176991806759	14.0996985601717	8.92223757725592
chr1	43531555	43531918	7.72221570194501	8.61004577383716	4.20707967227037	6.57985932808013	0.991359730806213
chr1	43560957	43561627	7.72221570194501	0.956671752648574	13.6730089348787	19.7395779842404	10.9049570388683
chr1	43744406	43744915	7.72221570194501	0.956671752648574	8.41415934454075	17.8596181762175	12.8876765004808
chr1	43745915	43746574	12.1349103887707	1.91334350529715	15.7765487710139	9.39979904011448	9.91359730806213
chr1	43751524	43752436	24.2698207775415	15.3067480423772	31.5530975420278	29.1393770243549	18.835834885318
chr1	43772045	43772404	7.72221570194501	0.956671752648574	7.36238942647315	11.2797588481374	1.98271946161243
chr1	43786688	43787120	8.82538937365144	8.61004577383716	5.25884959033797	0.939979904011447	6.93951811564349
chr1	43787188	43790363	291.237849330497	307.091632600192	309.220355911873	326.173026691972	278.572084356546
chr1	43882771	43885790	507.459888984958	601.746532415953	522.729649279594	475.629831429792	527.403376788905
chr1	43989499	43993873	890.261153067089	1057.12228667667	815.121686502385	778.303360521479	860.500246339793
chr1	44098843	44099560	41.9205995248443	25.8301373215115	38.915486968501	41.3591157765037	43.6198281554734
chr1	44157697	44160252	460.023421101581	551.042929525578	476.45177288462	473.74987162177	472.878591594564
chr1	44174119	44178297	915.634147516337	1150.87611843623	892.952660439387	871.361371018612	985.411572421376
chr1	44203825	44206758	619.983603499014	812.214317998639	613.181862233407	598.767198855292	654.2974223321
chr1	44255146	44256184	45.2301205399636	52.6169463956715	52.5884959033797	74.2584124169043	62.4556630407914
chr1	44607438	44612138	840.6183378403	1036.07550811841	805.655757239777	736.004264840963	735.58892025821
chr1	44641290	44641633	6.61904203023858	3.82668701059429	1.05176991806759	13.1597186561603	0.991359730806213
chr1	44736512	44737083	2.20634734341286	0.956671752648574	9.46592926260834	21.6195377922633	22.8012738085429
chr1	44867323	44867917	12.1349103887707	1.91334350529715	2.10353983613519	28.1993971203434	33.7062308474112
chr1	45367633	45374483	914.53097384463	1125.04598111472	771.999119861614	1066.87719105299	1064.72035088587
chr1	45374787	45375183	2.20634734341286	0.956671752648574	3.15530975420278	6.57985932808013	13.879036231287
chr1	45529318	45530113	14.3412577321836	2.87001525794572	13.6730089348787	13.1597186561603	5.94815838483728
chr1	45539607	45540107	6.61904203023858	7.65337402118859	18.9318585252167	5.63987942406869	9.91359730806213
chr1	45547934	45548430	11.0317367170643	4.78335876324287	12.6212390168111	9.39979904011448	9.91359730806213
chr1	45548766	45549650	23.166647105835	18.1767633003229	19.9836284432843	37.5991961604579	37.6716697706361
chr1	45551898	45561269	1274.16559082093	1532.58814774302	1166.41283913696	1389.29029812892	1435.4888902074
chr1	45588488	45589214	27.5793417926607	13.39340453708	14.7247788529463	3.75991961604579	12.8876765004808
chr1	45597583	45598884	37.5079048380186	32.5268395900515	41.0190268046361	61.0986937607441	57.4988643867603
chr1	45643981	45644456	1.10317367170643	0.956671752648574	17.8800886071491	10.3397789441259	10.9049570388683
chr1	45647317	45647829	6.61904203023858	2.87001525794572	11.5694690987435	14.0996985601717	9.91359730806213
chr1	45653960	45654674	15.44443140389	12.4367327844315	11.5694690987435	17.8596181762175	21.8099140777367
chr1	45682514	45682965	1.10317367170643	0.956671752648574	16.8283186890815	18.799598080229	18.835834885318
chr1	45683137	45683748	12.1349103887707	4.78335876324287	22.0871682794195	15.0396784641832	19.8271946161243
chr1	45729900	45730218	1.10317367170643	0.956671752648574	7.36238942647315	7.51983923209158	9.91359730806213
chr1	45780642	45782770	49.6428152267893	16.2634197950258	52.5884959033797	45.1190353925495	38.6630295014423
chr1	45786299	45786785	6.61904203023858	3.82668701059429	22.0871682794195	10.3397789441259	7.9308778464497
chr1	45803385	45805682	40.8174258531379	31.5701678374029	46.2778763949741	46.0590152965609	63.4470227715976
chr1	45806877	45807711	20.9602997624222	2.87001525794572	34.7084072962306	27.259417216332	23.7926335393491
chr1	45821996	45822319	6.61904203023858	0.956671752648574	4.20707967227037	3.75991961604579	6.93951811564349
chr1	45822742	45825956	123.55545123112	60.2703204168601	96.7628324622186	105.277749249282	94.1791744265902
chr1	45851269	45854332	596.816956393179	513.732731172284	510.108410262783	576.207681159017	564.083686828735
chr1	45914242	45914821	3.30952101511929	13.39340453708	16.8283186890815	11.2797588481374	9.91359730806213
chr1	45921375	45921763	5.51586835853215	5.74003051589144	4.20707967227037	4.69989952005724	9.91359730806213
chr1	45980239	45980672	4.41269468682572	15.3067480423772	5.25884959033797	6.57985932808013	6.93951811564349
chr1	45980803	45983295	315.507670108039	439.112334465695	381.792480258536	312.073328131801	272.623925971709
chr1	46109730	46110368	17.6507787473029	26.7868090741601	32.6048674600954	22.5595176962747	26.7667127317677
chr1	46123078	46124676	324.33305948169	366.405281264404	331.307524191292	301.733549187675	322.191912512019
chr1	46465183	46465741	9.92856304535787	6.69670226854002	7.36238942647315	7.51983923209158	1.98271946161243
chr1	46482060	46482797	48.5396415550829	42.0935571165372	38.915486968501	52.6388746246411	63.4470227715976
chr1	46907753	46911949	610.055040453656	680.193616133136	538.506198050608	695.585128968471	555.161449251479
chr1	46944260	46944588	3.30952101511929	4.78335876324287	3.15530975420278	14.0996985601717	0.991359730806213
chr1	47910428	47911489	55.1586835853215	60.2703204168601	51.5367259853121	60.1587138567326	78.3174187336908
chr1	47921280	47922068	16.5476050755964	12.4367327844315	16.8283186890815	8.45981913610303	12.8876765004808
chr1	50983083	50985657	435.75360032404	553.912944783524	498.538941164039	381.631841028648	413.397007746191
chr1	51019313	51019886	18.7539524190093	9.56671752648574	13.6730089348787	18.799598080229	41.6371086938609
chr1	51182579	51183560	19.8571260907157	23.9167938162143	12.6212390168111	31.0193368323778	20.8185543469305
chr1	51345198	51350365	432.44407930892	419.022227660075	516.419029771188	486.90959027793	568.04912575196
chr1	51350963	51351407	5.51586835853215	4.78335876324287	10.5176991806759	4.69989952005724	2.97407919241864
chr1	51390340	51391052	33.0952101511929	39.2235418585915	53.6402658214473	32.8992966404007	54.5247851943417
chr1	51532688	51536480	632.118513887784	722.287173249673	640.527880103164	597.827218951281	626.539349869527
chr1	51565394	51566206	22.0634734341286	10.5233892791343	18.9318585252167	24.4394775042976	16.8531154237056
chr1	51746267	51746670	3.30952101511929	0.956671752648574	12.6212390168111	7.51983923209158	10.9049570388683
chr1	51754179	51754703	3.30952101511929	2.87001525794572	13.6730089348787	15.0396784641832	19.8271946161243
chr1	51776997	51777366	7.72221570194501	4.78335876324287	4.20707967227037	10.3397789441259	5.94815838483728
chr1	51804101	51804902	20.9602997624222	2.87001525794572	10.5176991806759	15.0396784641832	11.8963167696746
chr1	51845722	51846582	18.7539524190093	19.1334350529715	27.3460178697574	24.4394775042976	34.6975905782175
chr1	51878460	51878906	1.10317367170643	0.956671752648574	11.5694690987435	13.1597186561603	0.991359730806213
chr1	51879169	51879676	5.51586835853215	3.82668701059429	18.9318585252167	16.9196382722061	12.8876765004808
chr1	51894838	51895202	12.1349103887707	0.956671752648574	6.31061950840556	11.2797588481374	0.991359730806213
chr1	51970937	51973263	338.674317213874	424.762258175967	392.310179439212	419.231037189106	441.155080208765
chr1	52053514	52054142	16.5476050755964	10.5233892791343	13.6730089348787	7.51983923209158	8.92223757725592
chr1	52170009	52171302	44.1269468682572	66.0103509327516	57.8473454937176	60.1587138567326	64.4383825024038
chr1	52175475	52178450	591.301088034646	742.377280055293	695.219915842679	600.647158663315	601.755356599371
chr1	52280855	52281420	5.51586835853215	12.4367327844315	1.05176991806759	12.2197387521488	12.8876765004808
chr1	52282401	52283127	15.44443140389	8.61004577383716	17.8800886071491	23.4994976002862	18.835834885318
chr1	52283845	52291197	1012.7134306265	1244.62995019579	985.508413229335	1127.97588481374	995.325169729438
chr1	52311477	52312708	46.3332942116701	30.6134960847544	28.397787787825	29.1393770243549	20.8185543469305
chr1	52552022	52552762	12.1349103887707	0.956671752648574	11.5694690987435	20.6795578882518	17.8444751545118
chr1	52554666	52558220	430.237731965508	464.942471787207	370.223011159793	543.308384518617	445.12051913199
chr1	52558275	52559358	18.7539524190093	31.5701678374029	32.6048674600954	20.6795578882518	15.8617556928994
